case_id,total_parcels,total_landowners,total_land_area,missing_doc_pct,survey_completed_pct,ownership_disputes_count,court_cases_count,pending_approvals_count,compensation_progress_pct,bank_verification_pct,open_grievances_count,avg_dept_response_days,environmental_clearance,rehabilitation_required,district_delay_rate,overdue_tasks_count,days_remaining,delay_probability,delayed_binary,delayed_days,risk_level
224,17,51,18.71,7.2,54.1,0,1,0,14.1,0.0,0,30.6,1,1,51.7,1,39,0.834,1,160,High
225,8,8,35.78,2.5,75.0,3,0,0,26.8,20.2,0,20.9,1,0,45.6,1,42,0.757,1,181,High
226,4,4,5.51,55.5,71.2,0,0,0,19.0,48.2,0,10.1,1,1,46.1,0,119,0.656,1,105,Medium
227,6,6,26.74,60.6,52.8,2,1,1,60.0,84.5,0,7.0,1,1,23.0,2,282,0.98,1,220,High
228,8,8,35.33,40.5,81.8,0,1,1,42.2,66.3,1,9.9,1,0,41.6,0,227,0.605,1,90,Medium
229,3,6,11.21,20.4,90.6,2,0,1,50.0,59.1,1,8.5,0,0,31.7,1,200,0.906,1,195,High
230,16,16,51.84,9.3,31.2,4,0,1,63.5,60.8,1,16.8,1,0,43.4,0,158,0.822,1,219,High
231,3,6,8.81,25.8,51.1,0,0,3,69.3,70.8,1,13.7,1,1,39.9,0,204,0.662,1,112,Medium
232,18,18,72.08,17.0,90.6,0,0,2,68.3,76.5,2,7.9,0,0,23.9,1,88,0.554,1,92,Medium
233,14,28,26.19,8.4,62.5,0,0,3,33.5,33.3,0,17.7,0,0,38.5,4,105,0.904,1,188,High
234,18,54,45.55,13.9,90.8,1,0,0,82.9,71.1,0,7.3,1,1,35.8,1,66,0.585,1,141,Medium
235,2,2,6.18,35.8,85.3,0,0,2,92.6,91.5,1,8.1,1,0,47.2,0,111,0.415,0,4,Medium
236,3,6,6.96,32.7,77.8,0,0,2,38.4,18.1,0,10.6,0,0,37.6,0,30,0.753,1,135,High
237,16,48,38.11,46.7,60.5,0,0,0,11.5,20.4,0,21.1,1,1,36.8,0,152,0.626,1,106,Medium
238,9,9,18.2,65.0,42.4,0,0,0,90.9,77.3,1,7.5,1,0,45.2,1,157,0.532,1,116,Medium
239,4,4,11.55,4.8,55.8,0,0,1,93.1,100.0,0,19.0,1,0,43.4,0,296,0.3,0,3,Low
240,1,1,3.95,25.2,81.9,2,0,0,14.6,0.0,3,30.4,1,1,54.7,1,203,0.931,1,202,High
241,4,8,6.18,21.9,61.0,2,0,0,10.4,7.9,1,8.8,0,0,32.3,1,29,0.927,1,194,High
242,1,2,4.26,50.1,79.9,0,0,1,83.5,87.6,0,19.9,1,0,44.1,1,148,0.396,0,1,Low
243,14,42,46.89,3.9,45.6,1,3,1,37.1,34.6,1,22.4,1,0,25.9,1,123,0.976,1,176,High
244,16,32,61.54,16.4,83.9,1,0,3,92.3,100.0,2,47.0,1,0,48.2,1,143,0.596,1,114,Medium
245,8,16,22.86,11.0,54.8,1,0,1,29.5,36.2,1,15.6,0,0,47.5,0,128,0.706,1,125,High
246,7,7,25.79,40.4,83.9,0,0,1,87.5,81.2,3,10.9,1,0,45.4,1,101,0.439,0,5,Medium
247,3,3,2.58,58.8,87.0,0,0,0,16.2,7.4,2,26.7,1,0,24.2,2,240,0.638,1,127,Medium
248,17,17,65.08,9.4,88.0,1,0,1,33.5,23.6,0,17.9,1,1,54.6,2,177,0.7,1,172,Medium
249,1,1,0.95,22.2,53.1,1,0,1,97.6,85.5,0,17.0,1,0,53.0,0,138,0.503,1,118,Medium
250,16,16,65.48,41.7,91.4,0,1,2,30.8,62.3,1,15.9,1,0,33.0,1,121,0.815,1,157,High
251,12,12,53.64,5.5,68.2,0,1,0,22.0,12.5,0,31.3,0,0,40.2,4,143,0.943,1,240,High
252,19,19,35.87,54.4,51.0,0,0,1,87.1,100.0,1,8.5,1,0,51.1,1,253,0.474,1,106,Medium
253,14,42,22.09,7.7,82.5,0,0,1,20.6,23.1,2,20.1,0,1,37.3,0,55,0.689,1,102,Medium
254,6,18,21.79,10.6,73.7,0,0,2,18.8,13.5,1,15.9,1,0,41.0,2,154,0.692,1,139,Medium
255,6,18,10.42,39.8,83.1,0,0,3,39.1,42.0,0,23.4,1,0,41.1,0,152,0.553,1,97,Medium
256,13,39,52.03,47.6,69.8,0,1,0,67.2,71.0,1,8.2,1,0,42.7,0,169,0.6,1,82,Medium
257,19,19,22.43,48.3,76.3,2,0,1,74.0,47.6,0,5.4,0,0,40.1,0,248,0.913,1,182,High
258,8,24,10.13,1.4,86.5,0,0,1,89.3,88.1,1,31.3,1,0,34.2,0,59,0.248,0,4,Low
259,2,2,8.85,5.4,78.5,1,0,2,58.7,58.8,1,3.7,1,0,38.9,0,281,0.54,1,129,Medium
260,1,3,3.29,24.0,92.5,1,0,1,45.4,40.5,1,7.7,1,1,50.5,0,268,0.695,1,131,Medium
261,15,30,59.0,54.9,57.6,0,1,0,42.3,10.5,0,4.4,1,1,50.2,1,294,0.831,1,150,High
262,1,3,2.0,14.5,74.9,0,0,0,86.2,81.2,2,21.4,1,1,47.0,2,54,0.485,1,113,Medium
263,5,15,16.51,32.1,90.3,2,0,1,75.1,99.3,1,6.4,1,1,34.5,1,273,0.695,1,145,Medium
264,16,16,47.98,8.2,81.3,0,0,1,91.5,99.8,0,14.8,1,0,47.5,2,82,0.411,0,8,Medium
265,19,57,57.6,5.9,64.1,2,0,0,96.8,81.0,3,6.4,1,1,33.6,0,247,0.655,1,134,Medium
266,4,8,13.3,10.5,49.1,2,0,0,37.0,50.4,2,5.2,1,0,43.2,0,108,0.68,1,158,Medium
267,3,3,8.79,6.2,82.7,1,0,1,57.7,41.1,1,29.9,1,0,39.9,1,221,0.548,1,117,Medium
268,17,17,40.59,19.9,47.0,1,0,4,66.9,70.9,0,17.8,1,0,30.5,1,128,0.779,1,174,High
269,17,51,30.96,56.9,96.9,1,0,3,24.7,28.9,4,9.6,1,0,35.9,1,57,0.778,1,164,High
270,12,12,43.73,15.2,54.6,0,0,1,14.8,9.3,2,12.9,1,0,49.1,0,99,0.544,1,85,Medium
271,14,14,22.92,38.4,46.6,3,0,2,88.1,100.0,1,5.3,0,0,51.9,0,113,0.98,1,210,High
272,6,6,20.17,5.5,88.2,0,0,0,58.2,69.5,1,34.9,1,1,27.2,0,274,0.286,0,12,Low
273,3,3,4.99,13.1,88.8,0,0,1,61.4,49.8,0,7.5,1,1,36.0,0,213,0.49,1,97,Medium
274,9,9,28.02,10.2,68.3,0,2,0,59.9,55.5,0,19.0,0,0,35.2,2,136,0.98,1,162,High
275,5,5,17.82,23.1,88.4,1,0,1,77.9,65.0,0,4.5,1,0,37.1,1,43,0.627,1,134,Medium
276,17,34,27.36,18.7,63.5,0,0,3,23.1,14.5,0,13.8,1,0,54.2,1,113,0.623,1,115,Medium
277,14,42,14.31,38.4,89.9,2,1,2,65.3,75.1,2,16.0,0,0,38.2,0,110,0.98,1,169,High
278,3,6,3.85,54.3,50.6,0,0,1,52.3,52.1,0,11.9,1,0,49.1,1,258,0.588,1,124,Medium
279,1,1,3.04,18.7,55.3,2,0,2,90.7,100.0,2,18.7,0,1,43.2,3,153,0.98,1,244,High
280,1,1,3.94,7.0,80.9,0,1,3,56.8,33.1,1,9.8,1,0,23.8,0,247,0.631,1,109,Medium
281,3,9,2.9,43.6,75.4,0,0,0,94.9,99.0,0,7.8,1,0,44.3,0,135,0.332,0,6,Low
282,18,36,63.29,11.5,70.9,0,3,2,41.8,54.3,0,12.2,0,1,42.6,0,31,0.98,1,167,High
283,10,30,20.63,46.6,24.5,0,0,0,97.0,98.5,1,5.5,1,0,46.5,0,154,0.378,0,4,Low
284,3,6,7.71,28.9,65.8,0,0,2,88.8,68.4,0,5.6,1,0,22.6,1,15,0.394,0,4,Low
285,8,8,33.89,11.6,61.8,3,1,0,62.6,46.9,0,7.6,1,0,28.4,0,198,0.852,1,200,High
286,14,42,28.4,55.4,69.4,0,0,0,41.8,55.4,2,27.3,1,0,46.9,1,37,0.513,1,108,Medium
287,18,54,45.39,62.2,52.6,1,0,1,43.8,35.8,1,11.2,1,1,33.0,0,21,0.772,1,176,High
288,15,15,12.76,12.1,34.0,0,1,0,79.5,67.8,2,37.0,1,0,51.9,0,67,0.581,1,82,Medium
289,2,6,2.2,22.4,70.6,0,2,0,62.3,57.2,1,10.7,1,0,38.1,3,246,0.878,1,191,High
290,10,20,17.57,45.1,64.8,0,0,1,46.1,42.3,2,7.8,1,0,20.0,0,277,0.539,1,96,Medium
291,2,4,1.81,17.5,67.0,0,2,2,67.2,85.0,0,29.2,1,1,44.5,1,112,0.98,1,153,High
292,17,34,53.31,27.3,56.2,2,0,0,76.0,49.8,5,7.6,1,0,38.0,0,208,0.651,1,166,Medium
293,8,16,19.02,29.6,74.5,1,0,2,12.1,20.7,1,10.5,1,0,31.1,2,267,0.835,1,191,High
294,1,1,2.83,19.7,62.7,0,0,2,18.1,40.0,1,5.1,1,1,20.7,3,223,0.76,1,170,High
295,9,27,13.02,26.2,74.7,1,0,1,18.5,32.7,1,24.4,0,1,27.0,0,88,0.895,1,158,High
296,11,22,20.84,28.4,60.1,0,0,1,30.9,65.8,1,11.6,1,1,25.7,0,19,0.582,1,103,Medium
297,16,16,52.1,11.1,91.0,1,0,0,48.4,41.5,5,23.7,1,0,40.4,1,178,0.567,1,112,Medium
298,7,21,30.6,39.8,76.4,2,0,0,82.3,95.7,0,16.2,1,0,46.9,0,136,0.621,1,160,Medium
299,10,30,9.87,56.7,50.0,2,0,0,41.6,40.3,0,11.4,0,1,28.2,1,153,0.98,1,224,High
300,3,3,12.28,52.7,88.1,0,2,0,11.6,3.8,0,14.7,1,0,44.4,2,163,0.97,1,183,High
301,18,18,52.82,27.4,68.8,0,0,0,53.5,20.2,0,25.9,1,0,51.5,1,49,0.347,0,8,Low
302,13,26,37.52,52.8,73.0,0,0,0,99.7,92.7,1,12.8,0,0,41.8,2,49,0.594,1,104,Medium
303,7,21,18.56,29.9,68.3,3,1,1,41.4,57.4,0,10.6,1,0,47.1,0,181,0.98,1,204,High
304,4,12,4.23,17.6,71.7,3,0,1,96.5,70.8,3,2.9,1,0,27.1,2,91,0.728,1,207,High
305,13,13,14.72,7.8,80.5,0,1,3,19.1,50.6,1,15.8,1,0,22.6,0,246,0.741,1,119,High
306,1,3,3.02,26.0,51.6,1,0,0,25.6,31.7,0,11.6,1,0,32.8,0,262,0.657,1,130,Medium
307,8,16,16.49,31.9,66.6,3,0,0,75.2,58.6,0,28.2,1,0,44.8,2,56,0.777,1,216,High
308,14,42,58.71,12.7,44.4,0,0,1,55.1,58.5,0,5.0,1,0,44.0,1,187,0.51,1,111,Medium
309,16,16,36.87,18.6,90.2,2,0,0,78.9,89.2,3,16.1,1,0,53.4,2,44,0.629,1,153,Medium
310,14,14,18.62,30.0,55.5,0,0,2,87.7,80.4,1,4.0,1,0,42.0,2,177,0.61,1,104,Medium
311,12,24,41.33,38.4,85.7,0,0,1,32.6,23.2,0,10.0,1,0,34.4,1,42,0.56,1,87,Medium
312,19,38,35.82,34.7,70.4,0,1,1,71.5,100.0,0,27.0,0,0,47.9,0,187,0.761,1,106,High
313,15,45,41.16,37.0,81.4,0,0,0,64.7,59.6,0,26.7,0,0,25.4,1,168,0.542,1,102,Medium
314,2,6,6.76,42.9,60.6,2,0,0,87.5,85.3,0,15.7,1,0,48.5,0,240,0.663,1,144,Medium
315,2,2,8.26,9.6,82.0,0,0,1,48.7,68.6,2,15.8,1,0,32.8,0,139,0.393,0,13,Low
316,19,38,70.89,13.5,66.9,0,0,0,14.7,13.6,1,20.3,1,0,25.4,1,171,0.584,1,112,Medium
317,17,34,56.14,10.4,86.4,0,1,0,61.7,73.2,1,11.7,1,1,25.7,2,208,0.619,1,132,Medium
318,10,20,33.15,48.5,59.8,1,0,1,96.3,89.2,3,10.8,1,0,54.4,1,277,0.605,1,113,Medium
319,6,18,25.8,28.7,67.7,1,0,0,11.3,0.8,0,5.1,1,1,41.8,0,89,0.719,1,132,High
320,15,30,28.42,16.4,79.0,1,0,2,31.6,37.3,1,12.9,1,0,26.1,2,137,0.715,1,158,High
321,11,11,8.85,9.2,73.4,0,0,0,38.4,23.7,1,5.5,1,0,29.4,3,94,0.579,1,152,Medium
322,5,5,9.03,26.5,67.6,1,0,0,78.9,85.0,0,9.5,1,0,33.0,0,148,0.417,0,0,Medium
323,1,3,1.61,15.4,42.4,2,1,0,39.1,25.3,0,21.1,1,0,22.0,0,273,0.924,1,210,High
324,8,24,25.99,44.5,80.1,0,0,0,31.5,37.5,1,15.1,0,0,23.8,0,107,0.639,1,90,Medium
325,12,24,37.74,45.3,32.5,1,0,0,68.4,86.9,0,7.3,1,0,46.7,0,131,0.648,1,120,Medium
326,12,36,35.95,23.2,65.2,2,0,0,14.2,0.0,1,9.2,1,1,47.5,0,182,0.939,1,201,High
327,5,5,4.3,25.0,78.0,1,0,0,25.4,19.2,1,13.3,1,0,54.6,0,31,0.606,1,111,Medium
328,7,14,24.48,55.2,91.1,1,0,0,46.7,17.3,0,17.2,1,0,22.4,1,244,0.643,1,142,Medium
329,4,4,7.99,43.3,71.6,1,0,2,42.0,37.6,0,6.7,1,0,51.1,1,25,0.748,1,147,High
330,6,12,19.56,44.1,95.4,0,0,2,41.2,46.2,0,24.9,1,0,31.1,4,75,0.628,1,174,Medium
331,13,39,37.17,43.9,83.3,1,0,0,19.8,14.7,1,12.4,1,0,31.5,0,259,0.593,1,98,Medium
332,15,30,31.02,8.4,65.5,2,1,0,42.5,10.4,0,6.6,1,0,24.5,0,84,0.859,1,200,High
333,3,6,3.89,9.6,74.9,0,0,1,81.8,95.3,3,7.7,1,0,54.5,0,255,0.355,0,9,Low
334,8,8,9.19,12.4,88.0,2,0,2,47.2,25.3,2,24.2,1,1,54.3,3,208,0.98,1,248,High
335,16,16,62.03,29.7,66.1,1,1,3,62.8,75.3,0,17.5,1,0,50.3,0,183,0.87,1,164,High
336,13,26,54.57,35.0,80.6,0,1,0,24.7,13.5,2,21.6,1,0,23.2,0,246,0.673,1,99,Medium
337,18,54,57.68,18.8,47.7,1,0,1,16.3,3.2,1,15.3,1,0,49.5,1,108,0.781,1,168,High
338,10,30,11.83,60.4,58.5,0,1,1,89.2,89.4,0,1.8,1,0,42.2,0,146,0.651,1,98,Medium
339,19,19,43.46,13.8,79.0,2,0,2,39.8,55.8,1,6.8,1,1,24.5,1,21,0.873,1,169,High
340,17,51,59.45,58.0,55.8,0,0,0,41.5,70.8,1,24.6,1,0,29.2,0,96,0.464,1,75,Medium
341,19,19,70.02,8.5,32.2,2,1,1,89.0,82.8,0,6.2,1,0,44.1,2,150,0.936,1,211,High
342,5,15,6.19,26.7,73.7,0,1,0,73.7,54.2,0,13.1,1,1,48.1,1,93,0.656,1,122,Medium
343,9,18,7.2,4.7,81.3,1,0,0,78.1,83.3,0,5.0,0,0,49.7,0,24,0.515,1,102,Medium
344,12,12,41.22,6.0,77.5,4,0,1,71.4,51.3,0,9.5,1,0,39.0,0,124,0.731,1,180,High
345,1,1,2.12,48.2,85.8,0,0,0,19.5,30.7,0,9.9,1,1,38.7,0,265,0.624,1,119,Medium
346,1,2,1.74,25.8,80.3,1,0,1,96.2,100.0,1,6.0,1,0,43.9,2,208,0.518,1,125,Medium
347,15,15,12.72,6.1,56.1,0,1,1,91.8,100.0,0,7.5,1,1,47.2,1,120,0.616,1,126,Medium
348,2,6,5.6,22.9,91.0,2,0,2,31.3,47.1,0,14.3,1,1,26.0,1,221,0.896,1,190,High
349,16,48,63.19,12.5,90.7,1,0,0,82.4,84.5,0,8.8,0,0,45.9,0,164,0.495,1,99,Medium
350,8,8,34.75,73.8,59.6,3,0,0,46.8,47.3,2,53.2,1,1,32.0,1,240,0.98,1,235,High
351,13,39,37.61,52.4,93.8,2,1,0,71.5,58.2,0,18.0,1,0,33.4,0,274,0.802,1,144,High
352,1,1,2.7,65.4,52.7,0,0,1,24.9,11.3,0,18.9,1,1,22.7,0,103,0.757,1,114,High
353,16,32,17.84,41.5,70.7,0,0,1,58.5,57.9,1,21.8,1,0,40.6,0,83,0.474,1,79,Medium
354,7,7,19.82,36.7,56.9,1,1,0,21.4,5.2,2,15.8,1,1,23.3,1,197,0.975,1,192,High
355,5,10,11.03,14.7,58.4,0,0,1,58.3,54.3,1,7.9,1,0,52.0,1,61,0.467,1,90,Medium
356,3,9,9.14,3.3,81.2,0,1,1,31.9,24.8,0,18.8,0,0,41.7,0,297,0.785,1,136,High
357,12,24,26.86,35.1,31.2,0,0,0,50.7,59.6,0,10.3,1,1,54.7,2,160,0.713,1,134,High
358,16,48,27.03,43.1,60.9,1,0,1,70.1,69.8,0,5.3,1,0,28.6,0,135,0.599,1,116,Medium
359,19,19,21.88,35.4,91.6,0,0,1,88.9,100.0,1,16.6,1,0,43.8,1,81,0.346,0,14,Low
360,5,15,9.83,51.9,57.9,2,0,2,24.9,20.4,0,15.5,0,0,53.8,4,16,0.98,1,251,High
361,14,14,16.21,18.0,80.7,2,0,1,90.4,72.9,0,19.0,0,0,30.5,1,259,0.751,1,190,High
362,5,5,7.27,29.5,76.9,1,0,0,45.1,53.3,1,11.6,1,0,23.4,2,115,0.59,1,144,Medium
363,15,30,66.8,10.4,84.2,0,0,1,85.9,84.0,0,20.4,1,1,42.2,0,155,0.352,0,3,Low
364,17,34,41.53,29.9,66.1,0,0,1,56.1,52.0,1,6.3,1,0,32.8,0,182,0.449,0,6,Medium
365,14,28,38.75,49.0,86.5,0,0,0,87.6,81.3,0,4.0,1,0,29.6,2,26,0.386,0,9,Low
366,5,10,20.16,30.1,80.8,4,0,2,69.7,69.5,4,13.1,1,1,54.8,3,57,0.98,1,293,High
367,12,36,53.8,24.5,85.4,0,0,0,55.8,51.7,4,8.9,1,0,46.4,0,86,0.366,0,1,Low
368,16,48,47.3,18.5,72.6,0,0,1,38.1,45.9,2,7.1,1,0,37.0,1,18,0.544,1,97,Medium
369,16,48,60.9,40.9,69.2,0,0,3,97.2,100.0,4,10.7,1,0,21.8,0,179,0.48,1,55,Medium
370,7,7,14.07,15.7,79.3,1,0,1,82.1,76.5,0,17.3,1,0,26.7,4,178,0.664,1,204,Medium
371,4,12,7.73,54.4,89.4,1,0,1,44.3,74.3,2,1.5,1,0,30.5,2,46,0.71,1,152,High
372,1,3,2.29,65.6,83.9,0,0,0,25.0,16.4,0,9.7,1,0,37.1,0,199,0.434,0,12,Medium
373,5,15,16.44,14.3,83.1,0,0,0,80.2,80.5,1,28.8,0,0,37.4,1,154,0.464,1,95,Medium
374,10,20,33.24,18.9,65.7,1,0,1,99.1,74.8,0,4.9,1,0,20.9,1,182,0.472,1,124,Medium
375,5,15,9.83,10.2,90.1,0,0,1,35.1,33.5,0,8.5,1,0,53.0,0,77,0.388,0,9,Low
376,4,4,5.17,47.4,87.9,1,0,0,92.4,89.3,4,23.9,1,0,39.0,0,235,0.434,0,1,Medium
377,2,4,6.28,7.2,47.1,2,0,3,21.3,20.6,0,11.2,0,1,20.7,0,254,0.98,1,192,High
378,10,10,12.75,26.5,74.7,1,0,0,95.7,100.0,2,14.0,1,0,44.5,2,233,0.433,0,5,Medium
379,19,57,55.87,10.7,35.1,1,2,1,77.1,100.0,1,9.8,1,0,22.5,0,255,0.891,1,157,High
380,1,2,3.37,34.7,34.1,2,0,1,41.2,57.8,0,25.1,0,0,45.2,2,224,0.98,1,231,High
381,5,5,16.96,43.0,86.1,2,0,1,37.4,35.9,1,8.1,0,0,44.6,3,186,0.98,1,229,High
382,13,39,46.64,29.4,59.7,0,1,1,67.9,70.9,0,12.8,1,0,54.5,0,34,0.712,1,115,High
383,4,4,16.12,2.7,59.0,0,0,0,63.4,86.2,3,19.3,1,0,32.0,1,110,0.404,0,7,Medium
384,16,16,42.4,34.9,87.7,2,0,3,92.7,77.7,4,7.3,0,0,25.1,1,41,0.949,1,222,High
385,16,16,56.03,3.2,39.8,0,0,1,79.0,90.8,2,4.6,0,0,23.2,3,90,0.692,1,144,Medium
386,2,6,6.18,24.8,77.9,3,0,1,58.6,45.3,2,2.5,1,0,22.5,2,281,0.854,1,229,High
387,17,51,25.34,31.0,96.3,0,0,1,93.5,100.0,0,17.3,1,0,48.4,1,178,0.374,0,17,Low
388,12,12,10.74,9.7,74.1,3,0,0,63.3,61.3,0,5.9,1,0,45.1,3,245,0.812,1,208,High
389,18,36,33.35,16.1,66.7,1,0,2,86.5,73.3,0,15.6,1,0,54.2,0,204,0.581,1,107,Medium
390,3,6,7.32,33.0,90.8,1,0,1,85.7,75.8,1,15.1,1,0,30.8,0,286,0.446,0,1,Medium
391,1,3,3.08,61.7,93.8,0,1,1,92.7,85.2,0,5.6,1,1,48.1,2,56,0.781,1,159,High
392,1,3,3.94,59.9,25.0,4,0,2,16.1,30.4,1,13.5,0,0,23.3,0,247,0.98,1,250,High
393,19,57,29.0,26.3,70.4,0,0,2,62.5,82.6,1,34.5,1,0,51.6,3,27,0.639,1,148,Medium
394,11,33,13.91,24.4,90.5,0,0,0,52.2,46.2,0,17.8,0,0,21.8,1,50,0.54,1,93,Medium
395,5,15,21.82,9.5,46.9,0,0,2,54.1,41.0,0,49.4,0,0,47.6,0,89,0.57,1,81,Medium
396,12,24,14.4,12.1,55.7,3,0,0,51.4,81.8,0,8.8,0,0,30.8,0,153,0.869,1,212,High
397,3,9,7.71,25.7,76.8,0,0,1,85.4,97.7,2,13.9,1,0,26.3,0,138,0.317,0,4,Low
398,1,1,2.97,49.5,38.6,1,0,0,38.7,27.1,0,7.0,1,0,44.7,0,264,0.657,1,114,Medium
399,1,1,2.8,29.2,92.5,1,1,0,51.6,57.0,0,28.9,1,1,51.4,0,171,0.764,1,125,High
400,8,16,8.95,15.7,62.7,2,0,0,28.1,21.9,2,10.3,0,0,46.7,2,33,0.98,1,216,High
401,10,10,10.11,15.4,43.1,1,0,0,32.7,13.4,0,5.5,1,1,31.0,1,139,0.766,1,169,High
402,11,22,13.09,20.1,73.3,1,1,0,69.4,64.7,0,13.8,1,0,32.4,0,223,0.666,1,115,Medium
403,12,24,35.6,13.5,69.2,1,0,1,20.5,0.0,2,8.5,1,1,26.6,0,141,0.734,1,142,High
404,13,13,36.58,10.3,70.5,1,0,0,26.9,19.7,1,15.4,1,0,48.8,0,114,0.55,1,128,Medium
405,12,36,19.98,12.8,71.1,0,0,1,57.5,51.7,1,11.4,0,0,23.7,4,266,0.732,1,167,High
406,14,14,44.24,26.1,70.4,0,0,0,13.9,5.8,0,18.0,1,0,51.6,0,249,0.505,1,76,Medium
407,2,2,7.67,7.8,43.0,0,0,0,21.4,35.1,0,2.8,1,1,41.0,0,218,0.582,1,92,Medium
408,19,38,18.12,4.6,88.8,0,2,1,87.7,93.8,1,12.4,1,0,40.6,1,74,0.715,1,110,High
409,18,18,47.58,29.6,55.9,0,0,0,86.2,76.6,0,6.9,0,0,49.3,1,270,0.586,1,100,Medium
410,3,6,10.05,23.6,97.7,1,0,0,41.3,46.1,2,22.0,1,1,43.4,0,70,0.624,1,121,Medium
411,17,51,29.47,46.2,86.9,3,0,4,41.3,60.9,0,27.4,0,0,30.6,4,273,0.98,1,265,High
412,8,24,15.51,55.8,75.1,0,0,0,94.3,81.9,0,8.2,1,0,32.2,1,181,0.403,0,18,Medium
413,10,30,30.7,13.9,84.1,1,0,1,12.3,0.0,0,0.9,1,0,26.1,0,57,0.593,1,108,Medium
414,2,2,8.24,35.3,73.8,0,0,0,62.2,45.9,3,15.5,1,0,36.2,2,151,0.502,1,108,Medium
415,19,38,72.14,7.5,60.8,0,0,2,63.8,69.4,1,6.5,1,1,23.9,0,288,0.591,1,87,Medium
416,9,27,26.62,12.4,71.0,1,0,0,80.9,100.0,0,14.7,1,0,42.9,0,264,0.441,0,1,Medium
417,7,14,24.51,28.4,55.1,3,0,3,95.7,100.0,1,6.8,1,0,25.9,2,35,0.978,1,237,High
418,4,8,8.6,31.8,83.3,0,2,0,42.0,61.3,0,15.2,1,0,50.2,4,168,0.868,1,174,High
419,18,54,57.09,10.0,95.7,0,0,0,49.4,16.4,1,4.7,1,0,44.5,0,37,0.251,0,15,Low
420,13,39,32.82,44.0,62.4,0,0,1,70.4,57.9,0,16.5,1,0,51.2,0,283,0.461,1,95,Medium
421,11,22,16.53,52.1,80.6,0,0,1,97.1,80.3,0,30.4,1,0,23.0,1,195,0.444,0,5,Medium
422,4,12,13.59,24.5,45.8,1,0,0,90.2,98.6,0,4.6,1,1,47.9,3,260,0.71,1,165,High
423,4,8,11.44,10.2,74.3,2,0,0,70.0,67.0,0,15.9,1,0,50.8,1,198,0.623,1,135,Medium
424,10,20,21.27,5.4,90.1,1,0,2,87.1,42.1,0,3.3,1,0,21.6,1,154,0.481,1,87,Medium
425,5,15,20.86,81.7,79.7,0,3,0,17.7,29.1,0,11.5,1,1,55.0,0,17,0.98,1,145,High
426,9,9,7.9,5.8,89.7,2,0,1,43.9,61.4,0,11.2,1,0,30.5,1,156,0.639,1,150,Medium
427,3,9,5.91,4.6,47.7,0,0,1,11.2,41.3,3,11.1,1,0,27.4,2,177,0.566,1,125,Medium
428,17,17,17.18,21.8,69.4,1,1,1,26.0,28.5,1,4.3,1,0,34.5,0,246,0.782,1,140,High
429,3,6,10.91,18.5,43.0,0,0,0,66.7,76.0,4,1.4,1,0,20.3,0,172,0.318,0,2,Low
430,16,32,54.36,20.4,73.9,2,0,1,89.7,72.6,0,11.8,0,1,51.0,0,85,0.796,1,174,High
431,4,4,8.1,15.6,63.1,1,0,0,67.0,42.4,0,11.6,0,0,29.4,0,208,0.707,1,137,High
432,18,36,59.4,65.8,60.5,2,0,0,69.8,88.5,1,2.4,1,1,38.3,0,40,0.814,1,168,High
433,17,17,38.5,64.6,75.9,0,0,1,19.3,27.5,1,3.1,1,1,41.8,0,188,0.674,1,119,Medium
434,7,7,25.19,43.0,76.5,1,0,3,69.8,88.5,1,13.4,1,1,47.7,0,200,0.768,1,150,High
435,5,10,12.4,44.4,86.6,1,0,0,50.9,47.1,1,21.1,1,0,28.8,2,127,0.643,1,135,Medium
436,12,12,27.91,37.8,91.5,1,0,0,68.6,100.0,1,13.0,1,0,45.1,0,254,0.441,0,0,Medium
437,17,51,72.39,16.5,93.2,0,0,1,39.4,44.1,2,14.0,1,0,24.1,3,216,0.503,1,118,Medium
438,13,39,22.47,14.0,63.8,0,1,0,62.3,51.0,1,7.6,1,0,44.6,1,242,0.626,1,126,Medium
439,3,6,3.74,32.0,90.4,0,0,1,48.2,43.4,4,11.0,1,0,52.2,0,156,0.413,0,29,Medium
440,9,18,26.67,8.7,64.8,0,0,4,60.3,36.2,3,4.4,1,1,23.0,0,152,0.632,1,121,Medium
441,17,17,74.57,31.5,54.5,2,0,4,23.2,9.1,0,16.1,0,0,24.1,1,118,0.98,1,187,High
442,17,17,37.37,37.2,40.8,2,0,0,45.6,39.8,0,6.5,1,0,39.5,0,133,0.859,1,181,High
443,16,16,16.47,7.9,85.6,0,3,1,43.7,66.9,0,4.7,1,0,21.6,3,291,0.902,1,181,High
444,13,13,26.72,16.8,68.8,3,0,3,76.3,75.3,0,11.8,1,0,26.6,0,211,0.795,1,212,High
445,19,57,50.77,25.3,56.9,0,0,0,73.6,89.9,0,22.1,1,0,26.7,0,279,0.312,0,2,Low
446,17,51,23.78,12.8,94.7,0,0,1,91.8,90.3,0,13.0,1,0,36.8,0,151,0.224,0,5,Low
447,4,8,12.94,6.7,52.9,0,1,0,66.9,51.5,0,22.0,1,0,28.7,1,134,0.562,1,111,Medium
448,12,12,53.9,13.1,31.3,2,1,0,38.3,46.5,1,8.8,1,0,36.6,2,83,0.98,1,201,High
449,9,9,22.24,72.1,56.0,1,1,4,80.5,67.8,0,13.9,1,0,38.2,0,76,0.914,1,172,High
